"faq_id","question","answer","intent","keywords","category","answer_format","enabled","updated_at","updated_by","note","required_keywords","exclude_keywords","ambiguity_keywords","prefer_candidate","auto_answer_allowed"
"FAQ-000994","資産管理台帳のFAQが見つかりません","検索キーワードを見直すか、カテゴリ一覧から参照してください。","資産管理台帳のFAQが見つかりませんについて対応方法を知りたい","資産管理台帳、FAQ、見つかりません、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、資産管理台帳のFAQが見つかりません","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","資産管理台帳、FAQ、見つかりません","","","False","True"
"FAQ-000995","資産管理台帳の内容を更新してほしいです","対象FAQ番号と修正案を共有ください。レビュー後に更新します。","資産管理台帳の内容を更新してほしいについて対応方法を知りたい","資産管理台帳、内容、更新してほしい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、資産管理台帳の内容を更新してほしい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","更新","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","","False","True"
"FAQ-000996","資産管理台帳の契約期限を確認したいです","対象機器またはサービス名を共有いただければ保守契約台帳を確認します。","資産管理台帳の契約期限を確認したいを確認したい","資産管理台帳、契約期限、確認したい、状況確認、進捗確認、状態確認、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、資産管理台帳の契約期限を確認したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-000997","棚卸を起票したいです","チケットシステムからカテゴリ・影響範囲・発生時刻を入力して起票してください。","棚卸を起票したいについて対応方法を知りたい","棚卸、起票したい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸を起票したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","棚卸、起票したい、ヘルプデスク","","","False","True"
"FAQ-000998","棚卸の進捗を確認したいです","チケット番号または申請番号を共有ください。","棚卸の進捗を確認したいを確認したい","棚卸、進捗、確認したい、状況確認、進捗確認、状態確認、ヘルプデスク、チケット、問い合わせ、クローズ、再開、棚卸の進捗を確認したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","棚卸","","","False","True"
"FAQ-000999","棚卸をクローズせず再開したいです","既存番号を共有いただければ再オープン可否を確認します。","棚卸をクローズせず再開したいについて対応方法を知りたい","棚卸、クローズせず再開したい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸をクローズせず再開したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","棚卸、クローズせず再開したい、ヘルプデスク","","","False","True"
"FAQ-001000","棚卸で担当者を変更したいです","業務都合や技術領域に応じてアサイン変更します。","棚卸で担当者を変更したいの設定・変更方法を知りたい","棚卸、担当者、変更したい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸で担当者を変更したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","棚卸、担当者、変更したい","","","False","True"
"FAQ-001001","棚卸に対象機器が登録されていません","シリアル番号または資産番号を共有ください。","棚卸に対象機器が登録されていませんの設定・変更方法を知りたい","棚卸、対象機器、登録されていません、設定方法、初期設定、登録方法、セットアップ、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸に対象機器が登録されていません","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","棚卸、対象機器、登録されていません","","","False","True"
"FAQ-001002","棚卸の結果報告方法を知りたいです","棚卸フォームまたはチケットで結果を報告してください。","棚卸の結果報告方法を知りたい","棚卸、結果報告方法、知りたい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸の結果報告方法を知りたい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","棚卸、結果報告方法、知りたい","","","False","True"
"FAQ-001003","棚卸の期限を延長したいです","理由と希望期限を共有ください。承認フローに従って延長可否を判断します。","棚卸の期限を延長したいについて対応方法を知りたい","棚卸、期限、延長したい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸の期限を延長したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","棚卸、期限、延長したい","","","False","True"
"FAQ-001004","棚卸のFAQが見つかりません","検索キーワードを見直すか、カテゴリ一覧から参照してください。","棚卸のFAQが見つかりませんについて対応方法を知りたい","棚卸、FAQ、見つかりません、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸のFAQが見つかりません","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","棚卸、FAQ、見つかりません","","","False","True"
"FAQ-001005","棚卸の内容を更新してほしいです","対象FAQ番号と修正案を共有ください。レビュー後に更新します。","棚卸の内容を更新してほしいについて対応方法を知りたい","棚卸、内容、更新してほしい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸の内容を更新してほしい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","更新","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","","False","True"
"FAQ-001006","棚卸の契約期限を確認したいです","対象機器またはサービス名を共有いただければ保守契約台帳を確認します。","棚卸の契約期限を確認したいを確認したい","棚卸、契約期限、確認したい、状況確認、進捗確認、状態確認、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、棚卸の契約期限を確認したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001007","保守契約を起票したいです","チケットシステムからカテゴリ・影響範囲・発生時刻を入力して起票してください。","保守契約を起票したいについて対応方法を知りたい","保守契約、起票したい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約を起票したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001008","保守契約の進捗を確認したいです","チケット番号または申請番号を共有ください。","保守契約の進捗を確認したいを確認したい","保守契約、進捗、確認したい、状況確認、進捗確認、状態確認、ヘルプデスク、チケット、問い合わせ、クローズ、再開、保守契約の進捗を確認したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001009","保守契約をクローズせず再開したいです","既存番号を共有いただければ再オープン可否を確認します。","保守契約をクローズせず再開したいについて対応方法を知りたい","保守契約、クローズせず再開したい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約をクローズせず再開したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001010","保守契約で担当者を変更したいです","業務都合や技術領域に応じてアサイン変更します。","保守契約で担当者を変更したいの設定・変更方法を知りたい","保守契約、担当者、変更したい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約で担当者を変更したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001011","保守契約に対象機器が登録されていません","シリアル番号または資産番号を共有ください。","保守契約に対象機器が登録されていませんの設定・変更方法を知りたい","保守契約、対象機器、登録されていません、設定方法、初期設定、登録方法、セットアップ、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約に対象機器が登録されていません","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001012","保守契約の結果報告方法を知りたいです","棚卸フォームまたはチケットで結果を報告してください。","保守契約の結果報告方法を知りたい","保守契約、結果報告方法、知りたい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約の結果報告方法を知りたい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001013","保守契約の期限を延長したいです","理由と希望期限を共有ください。承認フローに従って延長可否を判断します。","保守契約の期限を延長したいについて対応方法を知りたい","保守契約、期限、延長したい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約の期限を延長したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001014","保守契約のFAQが見つかりません","検索キーワードを見直すか、カテゴリ一覧から参照してください。","保守契約のFAQが見つかりませんについて対応方法を知りたい","保守契約、FAQ、見つかりません、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約のFAQが見つかりません","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001015","保守契約の内容を更新してほしいです","対象FAQ番号と修正案を共有ください。レビュー後に更新します。","保守契約の内容を更新してほしいについて対応方法を知りたい","保守契約、内容、更新してほしい、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約の内容を更新してほしい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","更新","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","","False","True"
"FAQ-001016","保守契約の契約期限を確認したいです","対象機器またはサービス名を共有いただければ保守契約台帳を確認します。","保守契約の契約期限を確認したいを確認したい","保守契約、契約期限、確認したい、状況確認、進捗確認、状態確認、ヘルプデスク、チケット、問い合わせ、進捗、クローズ、再開、保守契約の契約期限を確認したい","ヘルプデスク運用","markdown","TRUE","2026-05-03 19:30:23","admin","12","契約","起案書、サイトアクセス許可、システム導入、アカウントロック、プリンタ、VPN、購買、購入、見積、稟議","","False","True"
"FAQ-001017","パソコンが起動しません","ACアダプタ接続、電源ランプ、ドッキングステーション有無を確認してください。改善しない場合は交換または修理を手配します。","パソコンが起動しません問題を解決したい","パソコン、起動しません、起動しない、開かない、立ち上がらない、アプリが開かない、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い、パソコンが起動しません","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","起動","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001018","パソコンの電源が入りません","ACアダプタ接続、電源ランプ、ドッキングステーション有無を確認してください。改善しない場合は交換または修理を手配します。","パソコンの電源が入りませんについて対応方法を知りたい","パソコン、電源、入りません、PC、Windows、ノートPC、起動、フリーズ、動作が遅い、パソコンの電源が入りません","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","電源","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001019","ノートPCが起動しない","ACアダプタ接続、電源ランプ、ドッキングステーション有無を確認してください。改善しない場合は交換または修理を手配します。","ノートPCが起動しないについて対応方法を知りたい","ノートPC、起動しない、PC、Windows、電源、起動、フリーズ、動作が遅い、ノートPCが起動しない","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","起動、ノートPC","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001020","ノートパソコンの電源が入らない","ACアダプタ接続、電源ランプ、ドッキングステーション有無を確認してください。改善しない場合は交換または修理を手配します。","ノートパソコンの電源が入らないについて対応方法を知りたい","ノートパソコン、電源、入らない、PC、Windows、ノートPC、起動、フリーズ、動作が遅い、ノートパソコンの電源が入らない","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","電源","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001021","会社PCが立ち上がりません","ACアダプタ接続、電源ランプ、ドッキングステーション有無を確認してください。改善しない場合は交換または修理を手配します。","会社PCが立ち上がりませんについて対応方法を知りたい","会社PC、立ち上、りません、起動しない、開かない、立ち上がらない、アプリが開かない、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","会社PC、立ち上","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001022","Windowsが起動しません","ACアダプタ接続、電源ランプ、ドッキングステーション有無を確認してください。改善しない場合は交換または修理を手配します。","Windowsが起動しません問題を解決したい","Windows、起動しません、起動しない、開かない、立ち上がらない、アプリが開かない、PC、ノートPC、電源、起動、フリーズ、動作が遅い、Windowsが起動しません","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","起動","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001023","パソコンが立ち上がりません","ACアダプタ接続、電源ランプ、ドッキングステーション有無を確認してください。改善しない場合は交換または修理を手配します。","パソコンが立ち上がりませんについて対応方法を知りたい","パソコン、立ち上、りません、起動しない、開かない、立ち上がらない、アプリが開かない、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","パソコン、立ち上","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001024","PCの起動が遅いです","スタートアップアプリや更新処理が原因の可能性があります。タスクマネージャー確認後、不要常駐を停止してください。","PCの起動が遅い問題を解決したい","PC、起動、遅い、重い、時間がかかる、固まる、フリーズ、動作不安定、Windows、ノートPC、電源、動作が遅い、PCの起動が遅い","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","起動","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001025","パソコンの立ち上がりが遅いです","スタートアップアプリや更新処理が原因の可能性があります。タスクマネージャー確認後、不要常駐を停止してください。","パソコンの立ち上がりが遅い問題を解決したい","パソコン、立ち上、遅い、起動しない、開かない、立ち上がらない、アプリが開かない、重い、時間がかかる、固まる、フリーズ、動作不安定、PC、Windows","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","遅い","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001026","PCが固まります","イベントログとハードウェア診断を実施します。発生時刻と実行中アプリを共有してください。","PCが固まりについて対応方法を知りたい","PC、固まり、遅い、重い、時間がかかる、固まる、フリーズ、動作不安定、Windows、ノートPC、電源、起動、動作が遅い、PCが固まり","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","固まり、遅い","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001027","パソコンがフリーズします","イベントログとハードウェア診断を実施します。発生時刻と実行中アプリを共有してください。","パソコンがフリーズし問題を解決したい","パソコン、フリーズし、遅い、重い、時間がかかる、固まる、フリーズ、動作不安定、PC、Windows、ノートPC、電源、起動、動作が遅い","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","フリーズ","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001028","ブルースクリーンが出ました","停止コードの写真を保存し、再起動後に情シスへ連絡してください。ドライバーまたはメモリ障害を確認します。","ブルースクリーンが出ましたについて対応方法を知りたい","ブルースクリーン、出ました、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い、ブルースクリーンが出ました","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","ブルースクリーン","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ディスク容量、ファン音、再起動、スリープ","ブルースクリーン","True","False"
"FAQ-001029","青い画面が表示されました","停止コードの写真を保存し、再起動後に情シスへ連絡してください。ドライバーまたはメモリ障害を確認します。","青い画面が表示されましたについて対応方法を知りたい","青い画面、表示されました、表示されない、画面が出ない、見えない、映らない、表示崩れ、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","青い画面、表示されました","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001030","PCが再起動を繰り返します","Windows更新失敗またはハード障害の可能性があります。セーフモード起動可否を確認してください。","PCが再起動を繰り返しについて対応方法を知りたい","PC、再起動、繰り返し、Windows、ノートPC、電源、起動、フリーズ、動作が遅い、PCが再起動を繰り返し","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","再起動","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、スリープ","","False","True"
"FAQ-001031","BitLocker回復キーを求められます","端末所有者確認後に回復キーを案内します。画面に表示されているキーIDをお知らせください。","BitLocker回復キーを求められについて対応方法を知りたい","BitLocker回復キー、求められ、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い、BitLocker回復キーを求められ","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","BitLocker回復キー","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、ブルースクリーン、ディスク容量、ファン音、再起動、スリープ","BitLocker回復キー","True","False"
"FAQ-001032","PCの容量がいっぱいです","ダウンロード、デスクトップ、大容量一時ファイルを整理してください。必要に応じて容量拡張を検討します。","PCの容量がいっぱいについて対応方法を知りたい","PC、容量、いっぱい、Windows、ノートPC、電源、起動、フリーズ、動作が遅い、PCの容量がいっぱい","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","容量、いっぱい","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001033","Cドライブの空き容量がありません","ダウンロード、デスクトップ、大容量一時ファイルを整理してください。必要に応じて容量拡張を検討します。","Cドライブの空き容量がありませんについて対応方法を知りたい","Cドライブ、空き容量、ありません、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い、Cドライブの空き容量がありません","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","Cドライブ、空き容量","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001034","パソコンのファンがうるさいです","通気口清掃と高負荷アプリの確認を行ってください。継続する場合は内部清掃または部品交換を行います。","パソコンのファンがうるさいについて対応方法を知りたい","パソコン、ファン、うるさい、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い、パソコンのファンがうるさい","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","パソコン、ファン","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001035","勝手にスリープします","電源設定とバッテリー節約設定を確認してください。ドッキング時のポリシーもあわせて確認します。","勝手にスリープしについて対応方法を知りたい","勝手、スリープし、PC、Windows、ノートPC、電源、起動、フリーズ、動作が遅い、勝手にスリープし","PC本体","markdown","TRUE","2026-05-03 19:30:23","admin","12","スリープ","アカウントロック、ロック、パスワード、VPN、プリンタ、メール、起案書、BitLocker回復キー、ブルースクリーン、ディスク容量、ファン音、再起動","","False","True"
"FAQ-001036","モニターが映りません","プライバシーシャッター、USB帯域、アプリ権限を確認してください。","モニターが映りません問題を解決したい","モニター、映りません、表示されない、画面が出ない、見えない、映らない、表示崩れ、ディスプレイ、外部モニター、キーボード、マウス、ドッキングステーション、USB、モニターが映りません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","アプリ、権限","","","False","True"
"FAQ-001037","モニターが映らない","プライバシーシャッター、USB帯域、アプリ権限を確認してください。","モニターが映らないについて対応方法を知りたい","モニター、映らない、ディスプレイ、外部モニター、キーボード、マウス、ドッキングステーション、USB、モニターが映らない","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","アプリ、権限","","","False","True"
"FAQ-001038","外付けモニターが映りません","プライバシーシャッター、USB帯域、アプリ権限を確認してください。","外付けモニターが映りません問題を解決したい","外付けモニター、映りません、表示されない、画面が出ない、見えない、映らない、表示崩れ、ディスプレイ、外部モニター、キーボード、マウス、ドッキングステーション、USB、外付けモニターが映りません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","アプリ、権限","","","False","True"
"FAQ-001039","外部モニターが映らない","プライバシーシャッター、USB帯域、アプリ権限を確認してください。","外部モニターが映らないについて対応方法を知りたい","外部モニター、映らない、ディスプレイ、キーボード、マウス、ドッキングステーション、USB、外部モニターが映らない","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","アプリ、権限","","","False","True"
"FAQ-001040","外部モニターを認識しません","接続ポート変更、再接続、別端末での切り分けを行ってください。","外部モニターを認識しませんについて対応方法を知りたい","外部モニター、認識しません、ディスプレイ、キーボード、マウス、ドッキングステーション、USB、外部モニターを認識しません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","外部モニター、認識しません、ディスプレイ","","","False","True"
"FAQ-001041","キーボードが反応しません","接続ポート変更、再接続、別端末での切り分けを行ってください。","キーボードが反応しませんについて対応方法を知りたい","キーボード、反応しません、ディスプレイ、外部モニター、マウス、ドッキングステーション、USB、キーボードが反応しません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","キーボード、反応しません、ディスプレイ","","","False","True"
"FAQ-001042","キーボードが打てません","接続ポート変更、再接続、別端末での切り分けを行ってください。","キーボードが打てませんについて対応方法を知りたい","キーボード、打てません、ディスプレイ、外部モニター、マウス、ドッキングステーション、USB、キーボードが打てません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","キーボード、打てません、ディスプレイ","","","False","True"
"FAQ-001043","マウスが動きません","接続ポート変更、再接続、別端末での切り分けを行ってください。","マウスが動きませんについて対応方法を知りたい","マウス、動きません、ディスプレイ、外部モニター、キーボード、ドッキングステーション、USB、マウスが動きません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","マウス、動きません、ディスプレイ","","","False","True"
"FAQ-001044","Bluetoothマウスが動きません","接続ポート変更、再接続、別端末での切り分けを行ってください。","Bluetoothマウスが動きませんについて対応方法を知りたい","Bluetoothマウス、動きません、ディスプレイ、外部モニター、キーボード、マウス、ドッキングステーション、USB、Bluetoothマウスが動きません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","Bluetoothマウス、動きません、ディスプレイ","","","False","True"
"FAQ-001045","Webカメラが映りません","プライバシーシャッター、USB帯域、アプリ権限を確認してください。","Webカメラが映りません問題を解決したい","Webカメラ、映りません、表示されない、画面が出ない、見えない、映らない、表示崩れ、ディスプレイ、外部モニター、キーボード、マウス、ドッキングステーション、USB、Webカメラが映りません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","Web","システム導入、起案書、VPN、プリンタ、パスワード、アカウントロック、Teams、Zoom、Office、Excel","","False","True"
"FAQ-001046","ヘッドセットが認識されません","接続ポート変更、再接続、別端末での切り分けを行ってください。","ヘッドセットが認識されませんについて対応方法を知りたい","ヘッドセット、認識されません、ディスプレイ、外部モニター、キーボード、マウス、ドッキングステーション、USB、ヘッドセットが認識されません","周辺機器","markdown","TRUE","2026-05-03 19:30:23","admin","12","ヘッドセット、認識されません、ディスプレイ","","","False","True"
"FAQ-001047","Wi-Fiにつながりません","SSID・証明書・認証情報を確認してください。社外からは利用できない構成の場合があります。","Wi-Fiにつながりませんについて対応方法を知りたい","Wi-Fi、つな、りません、接続できない、つながらない、アクセス不可、ネットワークエラー、利用できない、ネットワーク、LAN、接続、インターネット、DNS、IP","ネットワーク","markdown","TRUE","2026-05-03 19:30:23","admin","12","ネットワーク、Wi-Fi","プリンタ、印刷、メール、Outlook、パスワード、起案書、VPN、無線LAN、有線LAN、プロキシ、Proxy","","False","True"
"FAQ-001048","社内Wi-Fiに繋がらない","SSID・証明書・認証情報を確認してください。社外からは利用できない構成の場合があります。","社内Wi-Fiに繋がらないについて対応方法を知りたい","Wi-Fi、社内Wi-Fi、らない、接続できない、つながらない、アクセス不可、ネットワークエラー、利用できない、ネットワーク、LAN、接続、インターネット、DNS、IP","ネットワーク","markdown","TRUE","2026-05-03 19:30:23","admin","12","ネットワーク、Wi-Fi","プリンタ、印刷、メール、Outlook、パスワード、起案書、VPN、無線LAN、有線LAN、プロキシ、Proxy","","False","True"
"FAQ-001049","ネットワークにつながりません","SSID・証明書・認証情報を確認してください。社外からは利用できない構成の場合があります。","ネットワークにつながりませんについて対応方法を知りたい","ネットワーク、つな、りません、接続できない、つながらない、アクセス不可、ネットワークエラー、利用できない、Wi-Fi、LAN、接続、インターネット、DNS、IP","ネットワーク","markdown","TRUE","2026-05-03 19:30:23","admin","12","ネットワーク","プリンタ、印刷、メール、Outlook、パスワード、起案書、VPN、Wi-Fi、無線LAN、有線LAN、プロキシ","","False","True"
"FAQ-001050","インターネットにつながりません","SSID・証明書・認証情報を確認してください。社外からは利用できない構成の場合があります。","インターネットにつながりませんについて対応方法を知りたい","インターネット、つな、りません、接続できない、つながらない、アクセス不可、ネットワークエラー、利用できない、ネットワーク、Wi-Fi、LAN、接続、DNS、IP","ネットワーク","markdown","TRUE","2026-05-03 19:30:23","admin","12","インターネット、ネットワーク","プリンタ、印刷、メール、Outlook、パスワード、起案書、VPN、Wi-Fi、無線LAN、有線LAN、プロキシ","","False","True"
"FAQ-001051","VPNにつながりません","SSID・証明書・認証情報を確認してください。社外からは利用できない構成の場合があります。","VPNにつながりませんについて対応方法を知りたい","VPN、つな、りません、接続できない、つながらない、アクセス不可、ネットワークエラー、利用できない、ネットワーク、Wi-Fi、LAN、接続、インターネット、DNS","ネットワーク","markdown","TRUE","2026-05-03 19:30:23","admin","12","ネットワーク、VPN","プリンタ、印刷、メール、Outlook、パスワード、起案書、Wi-Fi、無線LAN、有線LAN、プロキシ、Proxy","","False","True"
"FAQ-001052","VPN接続ができません","SSID・証明書・認証情報を確認してください。社外からは利用できない構成の場合があります。","VPN接続ができません問題を解決したい","VPN、VPN接続、接続できない、つながらない、アクセス不可、ネットワークエラー、利用できない、できない、失敗する、対応方法、ネットワーク、Wi-Fi、LAN、接続","ネットワーク","markdown","TRUE","2026-05-03 19:30:23","admin","12","ネットワーク、VPN","プリンタ、印刷、メール、Outlook、パスワード、起案書、Wi-Fi、無線LAN、有線LAN、プロキシ、Proxy","","False","True"
